station_id,fsq_id,name,popularity,price,rating
cbd70de9bd46949f297f5d332a93f951,5c4d3682418686002c03c84a,Little Rituals,0.9843500646881506,3.0,7.2
cbd70de9bd46949f297f5d332a93f951,4e2cba976284b96d7b8d448a,The Lobby Bar Sheraton Hotel,0.9628092389127136,3.0,7.0
cbd70de9bd46949f297f5d332a93f951,4dcb2cf1e4cde609a393da95,Westin Executive Club,0.9679842909587638,3.0,7.0
cbd70de9bd46949f297f5d332a93f951,4d9cc7f6a1ec8cfa30acf349,Spoonz Cafe,0.9515791132797877,1.0,6.9
cbd70de9bd46949f297f5d332a93f951,58dee1d819b1ad32c1ac589e,Floor 13 Rooftop Bar,0.9638009049773756,2.0,6.8
cbd70de9bd46949f297f5d332a93f951,58f1685e0868a239e6f62e09,Chico Malo,0.962960287386139,1.0,6.6
cbd70de9bd46949f297f5d332a93f951,55692993498e444f80c3236e,Marjerle's Bar & Grill,0.9561762407318627,2.0,
cbd70de9bd46949f297f5d332a93f951,4c86832974d7b60cb7c9a4d8,Five Guys Burgers & Fries,0.9459509158134617,2.0,6.1
cbd70de9bd46949f297f5d332a93f951,63d04fa1bff41755ef721337,Cupbop - Block 23,0.9361130630660213,2.0,
cbd70de9bd46949f297f5d332a93f951,5e28f14a8a1b9a00084519c9,Barrel & Bushel,0.9703485279341166,3.0,
cbd70de9bd46949f297f5d332a93f951,5c8963a2911fc4002cc91b83,Crown Public House,0.9855847217752792,1.0,
cbd70de9bd46949f297f5d332a93f951,5edee699f49d1f5be4fdcca0,Dog Haus Biergarten Downtown Phoenix,0.9879358241007691,1.0,
cbd70de9bd46949f297f5d332a93f951,62639258ca22f55ac783c0c3,Carcara,0.9799171203593641,2.0,
cbd70de9bd46949f297f5d332a93f951,4ef3db03d3e32dc3993a2b25,Bacardi Lounge,0.8683973756969574,3.0,
cbd70de9bd46949f297f5d332a93f951,635dddc79469d570c218fbfd,Cold Beers & Cheeseburgers,0.9967097702093006,1.0,
cbd70de9bd46949f297f5d332a93f951,61f62413823c9d14030b4208,810 Billiards & Bowling,0.9752477523330422,,
cbd70de9bd46949f297f5d332a93f951,5cfef23e25ecca002c442ac6,BoSa Donuts,0.9497139929992316,1.0,
cbd70de9bd46949f297f5d332a93f951,4ac11e0ef964a520e89520e3,Subway,0.8630121692530981,1.0,5.2
cbd70de9bd46949f297f5d332a93f951,9f7dd56ea7fd7e683c68e63a,Wetzel's Pretzels,,,
cbd70de9bd46949f297f5d332a93f951,1abb755b45c078d5a248465d,Cupbop - Korean BBQ,,,
cbd70de9bd46949f297f5d332a93f951,8656a0b430af44aacd767f9f,Ingo’s Tasty Food,,,
cbd70de9bd46949f297f5d332a93f951,49189673a6ee4e286ce16fd9,Sushi Bar Restaurant,,,
cbd70de9bd46949f297f5d332a93f951,fa4e29aa3b2542f653abfc2c,Dog Haus,,,
cbd70de9bd46949f297f5d332a93f951,e2ee4b615a58967fa94fba0d,El Zaguan Bistro,,,
cbd70de9bd46949f297f5d332a93f951,e520532de1974553d0c818de,Audi Club,,,
ccfd57f453bbdacff8a335974083d103,4b54e606f964a5200bd227e3,The Main Ingredient Ale House & Cafe,0.9545147075241842,2.0,8.8
ccfd57f453bbdacff8a335974083d103,58e16521a37d7208fd391974,Urban Cookies Bake Shop,0.9521439032238999,1.0,8.5
ccfd57f453bbdacff8a335974083d103,4ae0e6d4f964a520888321e3,MacAlpine's Diner & Soda Fountain,0.8733360040454722,1.0,8.8
ccfd57f453bbdacff8a335974083d103,52ce0ca6498e4e9046c318f9,El Chullo,0.9645627146694337,2.0,9.1
ccfd57f453bbdacff8a335974083d103,4b1efd1ef964a5208a2224e3,New India Bazaar,0.9700529983121975,2.0,7.5
ccfd57f453bbdacff8a335974083d103,5973b65a033693233b38a8c9,Rice Paper on 7th,0.9510011886858126,2.0,7.4
ccfd57f453bbdacff8a335974083d103,55f4ec06498ef2bc8bbbdddc,The Coronado,0.9156952498538771,2.0,8.2
ccfd57f453bbdacff8a335974083d103,4a33e5e8f964a520619b1fe3,Coco's Bakery,0.8888742948334855,2.0,6.9
ccfd57f453bbdacff8a335974083d103,5f7cfdc87993c84f9c0d89f0,Tacos Tijuana,0.904537364795198,1.0,
ccfd57f453bbdacff8a335974083d103,4f6c04dae4b08a0bb8d45501,The Midnight MINE,0.6948623817060596,1.0,
ccfd57f453bbdacff8a335974083d103,5bc405fecf72a0002c42eb41,Thai Recipe Bistro,0.9594730378474936,2.0,
ccfd57f453bbdacff8a335974083d103,2fac17b9c56ee4a4c41ed6c4,BandaidsShowlounge,,,
80a8e77e11d0ff463c25a24317f99c62,414b7a80f964a520d01c1fe3,Lux Central,0.9874432747309039,2.0,8.8
80a8e77e11d0ff463c25a24317f99c62,4a4d18f4f964a5208aad1fe3,Pane Bianco,0.9561565387570681,2.0,8.5
80a8e77e11d0ff463c25a24317f99c62,52904170498eeba55cb047fa,Clever Koi,0.9601297703406472,3.0,8.9
80a8e77e11d0ff463c25a24317f99c62,55216205498e9288870be01c,Fàme Caffe,0.9780125961292186,1.0,8.7
80a8e77e11d0ff463c25a24317f99c62,413ba880f964a520741b1fe3,George & Dragon Restaurant,0.9711300396009693,1.0,7.4
80a8e77e11d0ff463c25a24317f99c62,5bcd3a079fca56002cc07f39,Across The Pond,0.9492477129290926,3.0,
80a8e77e11d0ff463c25a24317f99c62,5d746fb340cb880007a8712f,Scooptopia,0.9171334940138833,1.0,
80a8e77e11d0ff463c25a24317f99c62,1dd3a68838834cb158374967,Lux Coffeebar,,,
b4a727c596bab892789d6e3c955aad52,4a8efca0f964a520761320e3,Pinos Pizza Al Centro,0.9298347004314732,1.0,8.2
b4a727c596bab892789d6e3c955aad52,4b646c2df964a520eab12ae3,First Watch,0.9681747433817783,2.0,8.9
b4a727c596bab892789d6e3c955aad52,4bda3a09c79cc9283c277ee9,Durant's,0.9493921940775863,3.0,8.5
b4a727c596bab892789d6e3c955aad52,4a315873f964a520b6991fe3,Wild Thaiger,0.952551077369655,2.0,7.8
b4a727c596bab892789d6e3c955aad52,4b196b3af964a52000dd23e3,Sacks Art of Sandwicherie,0.9451365675219513,2.0,8.1
b4a727c596bab892789d6e3c955aad52,520bd64d11d2800af8721d4e,Fired Pie,0.9437836985860549,2.0,8.4
b4a727c596bab892789d6e3c955aad52,413ba880f964a5208b1b1fe3,Honey Bear's BBQ,0.9143226789431861,2.0,7.1
b4a727c596bab892789d6e3c955aad52,5dfd3a5e53eabe00086ee7e3,Barro's Pizza,0.965166908563135,1.0,7.5
b4a727c596bab892789d6e3c955aad52,4b2ad184f964a5203bb024e3,Kobalt,0.9778221437062041,1.0,7.7
b4a727c596bab892789d6e3c955aad52,4ab41c9cf964a520e36f20e3,Subway,0.8835810309386678,1.0,6.9
b4a727c596bab892789d6e3c955aad52,50ca02bd245f2d4aa8c2aa10,Alexi'S,0.9710709336765855,3.0,8.2
b4a727c596bab892789d6e3c955aad52,531737a4498e0b8176589e84,Panera Bread,0.9904905134991364,2.0,6.7
b4a727c596bab892789d6e3c955aad52,531243b7498e43149077d774,Jimmy John's,0.927490165430915,1.0,7.3
b4a727c596bab892789d6e3c955aad52,4c00adff34ccc9283409e2cd,Domino's Pizza,0.9481444023405946,1.0,6.6
b4a727c596bab892789d6e3c955aad52,4c09446a009a0f47a976e7bf,Cranberry Hills Eatery & Catering,0.975293723607563,1.0,7.0
b4a727c596bab892789d6e3c955aad52,4a7350caf964a5201cdc1fe3,Best of Philly,0.9389107434868555,1.0,6.5
b4a727c596bab892789d6e3c955aad52,4b806460f964a520216e30e3,Del Taco,0.9863465314673374,1.0,6.9
b4a727c596bab892789d6e3c955aad52,5db8e06030b9d2000801389c,Hungry Howies Pizza,0.9281140612994109,1.0,6.7
b4a727c596bab892789d6e3c955aad52,4a418b08f964a52068a51fe3,Thai Basil,0.8859321332641575,2.0,6.5
b4a727c596bab892789d6e3c955aad52,5d961560fd2db60008a887ce,Tom/Cen Cafe,0.9086879141519285,1.0,
b4a727c596bab892789d6e3c955aad52,4efb9f5e2c5b0c24c97dccef,Hilton Bar,0.9140337166461985,2.0,
b4a727c596bab892789d6e3c955aad52,5ae27f1ad3cce8002c7aeda6,Salt River Tavern,0.8834102804904478,,
b4a727c596bab892789d6e3c955aad52,4c193b48fe5a76b01e460315,Cranberries Eatery,0.04678562281225988,2.0,
b4a727c596bab892789d6e3c955aad52,4a9c062ff964a520c33520e3,IHOP,0.9666773932973882,1.0,6.0
b4a727c596bab892789d6e3c955aad52,5fb2ec38e8a72a4662162b3d,Maskadores Taco Shop,0.9338604706145046,1.0,
b4a727c596bab892789d6e3c955aad52,62070aa2cd3d9c72c3c095c8,Hutch Kitchen & Cocktails,0.7227669453401546,2.0,
