station_id,station_name,total_bikes,mean_fsq_POI_popularity,mean_fsq_POI_price,mean_fsq_POI_rating,count_fsq_POIs,mean_yelp_price,mean_yelp_rating,mean_yelp_review_count,count_yelp_POIs
d0c1a936f1125c6af6a566c4da5aeb82,ASU Business Administration Building (Virtual Hub),5,0.9488629221187361,1.2222222222222223,7.0,13,1.8695652173913044,3.6029411764705883,305.70588235294116,34
d334f65221f6a681f8b03433f36e2075,T19 Kiwanis Park,9,,,,1,1.0,4.0,147.0,1
d3831f612cd0217c8e0966041b38625b,P132 10th St / Roosevelt St,10,0.8666429617509613,1.1428571428571428,8.18,7,1.9523809523809523,4.014285714285714,148.74285714285713,35
d442d37ff6ef724e22dad67d3ca21925,P159 Sherman St / 3rd Ave.,15,0.9459804687756536,1.2,7.7749999999999995,6,2.125,3.757575757575758,324.4848484848485,33
d7143785593ae4ee8ac8740dc7793b07,T21 Forest Ave/ Lemon St. (Gammage),20,0.9556719207881998,1.1428571428571428,7.266666666666667,10,1.9090909090909092,3.609375,313.8125,32
deb09562cebdde49d1c7d00a324464d9,7th St. / Garfield St,2,0.8997463699111441,1.5,7.9,29,2.0697674418604652,4.17,285.96,50
df002b527adfa25353ad90b1d55c947e,T22 Baseline Rd / Priest Dr,9,0.9344060523730442,1.2857142857142858,6.35,14,,3.0,5.0,1
e13f4ac220b91769275c7b1891b3db05,P210 18th St. & Washington ,10,0.9568776310345507,1.0,6.75,5,3.0,4.5,367.0,1
e1ec743fb3c7d5e32445a9e8c477fbd5,T28 Rio Salado Pkwy / Mill Ave,10,0.9790226272784412,2.0,7.8999999999999995,5,1.9655172413793103,3.573170731707317,248.17073170731706,41
e3dc78681e43549bbbcb2524946e007a,T02 3rd St / Mill Ave,9,0.9256273791157512,1.75,7.416129032258064,48,1.9655172413793103,3.607142857142857,309.45238095238096,42
e551f00bfcdd21fd2357ca41a4dae611,P121 5th St / Van Buren St (Sponsored by APS),14,0.9432448130902839,1.8823529411764706,7.208333333333333,20,2.0869565217391304,4.15,387.24,50
e8ea2c46e05597b2b23d1c3b0ced3e8d,T29 Tempe Town Lake Marina,9,0.9442888977772698,1.6666666666666667,,4,2.0,3.5833333333333335,106.0,12
eafc61cf384a9311bc8f8f25f1b3efc6,T13 College Ave / Apache Blvd,12,0.9455973944346038,1.2,7.075,8,1.826086956521739,3.640625,306.9375,32
ebb4ed2cfc9d563f8f15f9861a3ebccf,P150 Central Ave / Camelback Rd (Sponsored by SRP),17,0.9450638404791909,1.6538461538461537,7.834999999999999,32,1.7619047619047619,4.0,413.55555555555554,27
f193ecdd21dfcfc39f691e353345c3a9,P148 Central Ave / Glenrosa Ave (Sponsored by SRP),10,0.9652041234044137,2.0,7.94,7,1.8,4.125,276.8125,16
f46a84ba614d9c9aba02706e5b7825b3,P147 7th Ave / Glenrosa Ave,10,0.9203974545048565,1.6,7.735714285714286,23,1.8461538461538463,4.214285714285714,297.57142857142856,14
